distance
18684
6716
135732
4433
1630
18985
5002
4630
9070
9311
6626
20412
25683
6253
3087
5478
12764
906
18869
3913
3539
2131
6110
153
2487
4387
4603
9555
10771
9585
19165
4254
2216
7393
1442
3944
1394
24861
2488
16534
2965
652
6471
1494
1661
5968
7468
86844
536
12364
2676
12884
9065
5849
14991
24198
8544
1707
10508
18265
4698
897
2171
7274
6464
36576
1898
2194
6051
2740
4342
13648
15746
7259
14076
1972
14791
4519
6737
10830
17088
3233
7489
3488
3454
30379
1063
3226
25616
20794
3620
13328
3970
1888
2784
21444
745
3125
8409
1718
25502
9371
2562
25740
23312
10435
9406
7225
5373
1022
1960
7576
1350
4284
957
5478
9309
7475
33108
5280
2378
8509
36873
15655
11250
21087
7745
10104
33346
11569
3245
637
598
927
20345
13767
172
2089
15942
25147
15860
3375
29062
5145
18226
4885
7161
8669
355
18702
8078
859
7191
6646
9475
23474
11409
2360
17953
619
373
2348
1503
10840
3401
25188
2074
20235
18935
6051
53503
1103
4643
9179
17407
7954
201
19793
5529
18951
14675
10884
7998
10802
14796
17128
9068
3185
57981
19615
9650
13027
26239
6161
4005
16126
16297
8392
4490
1264
1532
1777
10284
18629
86769
7953
14318
11729
4050
43372
35937
865
16432
22525
15545
20704
3528
1179
28784
5434
17568
6114
9359
49247
25592
9357
8503
33273
891
15463
7238
9952
3650
10122
14734
4979
29690
3290
25075
19427
4333
41000
23284
4144
10043
12260
19787
17536
33798
4304
16419
9011
8394
18069
21335
8827
40170
7932
3118
4543
10088
6745
25695
12534
5219
8583
31020
232
469
80833
22015
6864
8471
78548
20319
16659
4371
2888
114252
16571
14388
16619
3164
19907
10145
13295
18717
13266
5374
26033
20809
17383
5312
6711
10359
10787
10626
6853
5834
8367
17998
3679
19223
15341
6239
14699
4484
8602
3428
2407
1680
1970
4314
7323
6324
4925
2862
12527
5469
28414
18727
17563
24650
15393
19180
31085
4535
978
4665
2784
7275
32148
91651
7768
1394
27829
13188
4714
13665
18627
10308
59465
6657
5607
4210
5975
13729
6394
7926
10204
10733
9636
3477
12417
52975
523
15757
15593
367
289
97987
7113
6585
9816
17692
4050
4271
6462
63238
9169
9630
1440
28507
6614
986
19057
1152
16146
30617
1466
57206
23678
18011
2885
13943
5431
29803
3290
12062
1308
22940
9732
15567
4635
8028
32924
1332
5983
11126
4333
2185
3165
2172
995
9359
4850
12538
13036
11200
4017
1600
4770
8843
12731
8226
1919
2044
19145
5044
42990
16161
16517
20287
12882
22677
10028
3950
7909
12131
194
27207
5103
19644
17963
21507
12101
9986
14515
9398
1504
73
1354
852
17
5521
2149
6185
15
11682
2760
15490
8216
39680
6823
