distance
22885
94794
69282
14508
1451
69206
77373
51575
64792
70248
9979
56671
59719
122036
36237
46770
78567
34191
11941
471
83919
46538
93357
13065
227536
44970
19898
153035
256399
87178
21561
2684
30520
131278
57134
173952
32438
703954
130322
68878
59019
218679
17431
101231
66555
72429
146858
51405
113617
6876
140260
11859
8640
110457
11809
186582
59875
132721
14532
115640
46736
18226
32398
91967
67659
195916
28439
50846
121332
103752
53983
46358
80558
27491
45549
114463
132058
47602
89261
84570
278103
59486
127081
283806
104924
287914
5332
194049
268557
99179
179654
85534
29464
27236
22573
119916
49760
19519
187747
54269
70406
1975
22452
126353
109249
95580
16106
10754
26238
28541
43298
207299
49144
79828
7970
145098
22328
60700
209482
64413
69716
139553
129155
9394
132685
69208
3400
26524
234756
248340
24473
78232
47172
37376
325059
108429
211867
117875
4680
15703
73326
66856
29278
108996
53539
51849
133262
118579
27314
2817
167856
108809
28799
354280
115109
97948
51521
164504
314581
125682
297004
122365
153419
215510
23160
31369
28041
53138
30003
59156
40029
41591
44733
191598
70782
108896
137164
19523
113739
25048
173059
185193
17401
191287
59814
347730
236380
32887
5834
41340
29889
25200
13546
37167
66262
72968
97645
4608
105172
77440
33162
170928
12373
20149
84769
78782
18498
120315
212453
89230
55183
92530
206631
101549
26961
49532
11477
14955
11835
70288
39245
1830
81779
24809
19406
83723
14773
47213
71509
3284
157989
155314
11065
67100
28826
211961
160470
109146
11129
11817
34744
635826
72658
25979
4935
325
35603
9137
34921
156309
35179
30944
65100
100443
84813
149754
9732
28051
93872
10662
153691
99366
104193
33436
372317
95786
64269
22842
17717
170859
283484
96204
52934
8540
120593
146982
67187
59944
102639
21893
73017
75941
98731
231223
13722
1249
69207
99983
7327
71004
109687
9826
31881
18850
46686
146849
131922
61371
29221
6667
98283
50479
9381
4086
45419
34171
68948
20899
143760
18862
48069
91664
138783
209110
3869
42298
65533
5651
108756
86486
45010
181349
6541
62374
53602
103953
119817
247955
136368
99724
192081
239869
431423
126123
12605
30138
13017
17264
68181
221754
2373
96158
49527
11686
126404
192615
45835
2156
439073
90227
121498
69842
20528
54023
38623
42437
80569
135438
33450
7444
440321
23729
108004
85799
54225
72537
101195
55327
171821
5156
20449
36995
28342
17416
45992
136132
72407
10545
135186
20446
37864
50096
27961
5898
26929
15992
74786
96568
68277
23134
44809
29912
331279
43348
39663
108395
77882
4224
76498
34753
200226
27467
113606
44324
6498
190991
122340
154366
26238
209752
1743
193816
9297
14613
198817
81648
31985
142682
20752
30063
22711
450467
185200
7415
43447
158313
14299
136880
4163
152586
142571
234172
49038
230977
24734
61511
137257
731
320337
77092
101344
20374
33603
121543
153255
285154
213899
37289
9498
10836
48460
192285
131999
107179
153580
10487
48645
178332
37712
125340
100619
29195
76920
93750
65366
69384
91561
190702
100520
42447
217297
144500
105623
92934
32320
101942
42373
126072
28527
139413
77184
62302
83157
71260
67765
185179
26189
171539
39332
48141
53508
214902
54363
6023
74790
2656
211833
93108
41226
137193
154340
67008
25819
1592
138672
49256
92589
60658
175865
60577
89739
143940
567
266402
62973
46600
227924
62525
109335
36761
31661
117472
106881
123319
51564
95048
41355
13054
15719
25760
55598
4305
25460
23637
306666
70851
169407
11750
24760
29461
47468
23573
10145
77694
109227
90112
206678
124768
50649
165033
40346
168960
244907
72027
116335
122548
120235
3324
386338
177880
65088
126994
18749
15333
130980
64931
15605
129244
142408
84019
8014
55865
209735
41105
38036
114923
26859
19802
228869
45428
133217
20898
92079
144149
20087
33469
63404
62276
178202
47119
71672
154593
229640
35883
133340
164074
116645
86913
69834
51012
44884
25963
194547
81301
101341
82247
108368
607
94781
44193
24454
109688
15172
79767
61553
76907
101754
21202
89759
74934
157245
11558
70636
664479
181564
43097
117681
48517
195707
111459
18989
76030
23703
89428
262873
9607
206217
352690
127442
161305
204489
85548
181374
106230
56931
143500
93261
111414
