distance
3682
2317
13582
5743
6994
24315
7411
1499
5378
10022
5926
11753
14019
6838
18293
6135
46237
3752
2319
1736
9733
2837
5176
77
600
10978
1910
6359
11836
7337
19154
7190
5379
558
30114
2766
2092
65937
852
18904
3512
11829
24701
9576
2443
5453
5935
6904
429
9254
25821
12655
17105
3983
22480
20516
40333
22406
4960
6675
11238
5344
5696
11959
5952
6760
6412
6296
10940
22372
7063
20
22
5311
6842
3346
12945
1243
5981
15432
17194
7310
3150
5638
17734
12191
5009
1462
4389
21031
4777
45951
14524
1095
6060
12808
97
30871
16690
5865
10893
10031
2500
17618
10819
4352
778
6195
2878
874
10480
7138
6303
1715
19111
13597
8032
20938
26825
1431
5697
6944
10956
8782
31162
9610
19851
14741
13202
5301
496
2214
4510
3791
16614
8787
47327
26010
13105
7388
12231
5454
24727
3857
2341
1964
6426
7329
68
20947
6328
1934
7365
5968
3513
10884
28688
11522
4753
797
15106
17197
50
23647
17186
7890
1062
7537
2138
2819
9279
2248
2702
11600
11226
23160
4692
18589
2633
16544
7414
11830
3539
16953
2172
6483
26713
2205
6667
2614
978
13695
13289
3216
5363
19604
2692
9661
13884
1267
2998
19921
1487
8498
11971
9312
20296
21608
3445
7903
12984
12030
12501
3236
26419
576
1659
4464
11596
5313
16366
5245
9531
22678
25306
4195
2038
33980
2916
9645
4986
4247
2369
9522
2363
8603
7816
2493
5584
4130
1046
1264
22007
3716
6503
2445
27389
10516
32202
4179
13528
160
3789
10475
6909
12695
23941
7060
9990
157
4089
6736
3234
12702
5526
9661
3149
32238
166
4897
9723
4308
5901
9673
5892
3994
2321
16269
29493
21594
16406
34475
4945
17148
1067
5454
6192
12065
14817
11322
15250
2072
8285
13637
901
2189
32593
8326
11025
5049
9017
6492
8034
4539
2640
20501
4462
5290
5055
2506
2728
60
20747
64
5974
5743
19172
12748
4146
17420
19904
17590
948
12808
21989
10556
4952
3926
559
3812
3145
40719
88318
16896
5405
12370
2868
1227
19898
24977
25518
47920
10542
6809
3959
1839
4337
83
9427
14632
14273
56688
10095
19254
21948
3289
32
3914
3327
697
86134
1517
3249
13101
24043
1186
13949
6955
28569
6723
9738
1707
8622
7954
1309
17100
13354
9376
9590
20110
43963
4231
8861
1495
12898
6361
5678
115
4119
34851
7943
1092
14652
7237
3821
13098
2355
775
11788
15023
935
1911
6249
3579
6802
659
39951
12964
18957
4906
3368
187
3925
37267
5325
3649
2546
6006
13292
21059
7516
15351
16578
1816
26346
10081
2139
10262
302
1343
26789
7273
20683
10084
20435
