distance
215
283
75
591
181
2303
1502
500
894
389
1541
318
3342
3221
89
1128
1135
433
653
341
777
1102
3169
563
1915
941
574
3490
833
52
2377
86
1273
801
1551
918
1381
13389
346
1439
700
573
2685
1610
2239
736
1774
1797
945
233
2185
1865
496
502
20
7123
493
306
507
170
232
2348
2213
0
6623
580
1727
338
559
6863
947
62
76
2094
2736
196
39
868
1051
989
3566
2370
1294
269
8725
173
1
1527
112
9706
771
1292
406
829
1234
81
1460
270
313
542
825
743
381
648
0
821
663
1450
4537
164
355
181
424
700
935
723
247
512
526
274
3279
2306
145
926
5199
835
1133
1491
721
540
4377
368
577
2440
1732
733
2332
190
731
4779
15
706
1721
134
8271
448
1776
652
516
243
791
808
61
463
134
514
1505
1226
749
1185
161
1500
343
2854
1692
122
1414
1456
323
1438
158
1146
2465
1032
538
343
691
469
996
6405
0
1452
1253
586
2169
2204
63
925
314
436
2681
1732
1986
710
943
2686
284
4083
69
465
630
1928
912
815
658
5068
543
2821
2709
203
400
988
331
108
30
109
640
2514
1929
3482
544
28
310
163
366
1121
239
147
2723
5561
5970
4968
1362
501
40
2264
301
1116
1995
245
29
70524
1821
386
390
97
1777
735
1815
1263
9767
1395
1035
6439
563
1661
12800
301
219
203
434
5426
1569
2082
2107
102
1870
132
273
43
251
366
666
9302
1630
1863
3209
2452
15395
1084
614
3844
6069
506
77
3039
2565
1585
18059
1119
96
3025
71
1405
1557
158
1677
519
169
1954
2365
1281
675
1804
1335
772
536
8
251
850
1267
206
1020
0
1060
64
956
543
575
757
1088
47
795
1582
148
988
46
1065
1793
3007
817
1471
1323
537
611
1060
365
411
2532
173
4999
7790
1068
546
531
1633
1098
169
768
93
82
433
211
96
4106
7163
89
908
59
512
1681
1
694
766
481
1875
964
754
2242
690
17
4730
2677
995
205
3145
247
2543
403
2076
1005
203
89
584
18
1061
8949
860
934
846
1220
2753
949
619
166
843
925
3207
197
354
1494
704
458
295
3442
201
622
7207
4169
389
866
1421
1196
6899
633
963
348
1995
154
952
1119
7739
131
847
820
654
4
8754
68
2222
10153
24
1869
254
1258
1511
1844
375
52
646
334
1576
817
145
35
1336
361
3854
1390
968
3900
518
7112
6573
761
722
7973
406
4920
938
2205
1292
1242
469
674
2267
1045
819
1059
847
1352
1622
556
4446
325
4719
4058
1244
1830
631
1068
306
1937
3733
3070
1069
482
1636
4465
3626
202
195
80
196
291
329
1102
1899
1688
1311
2570
4983
1208
462
697
1098
1123
75
372
434
1012
709
241
371
559
2006
1112
326
1708
1155
2738
846
592
2211
9809
47
2112
186
129
541
788
1583
602
1167
1622
106
72
1897
1683
1983
189
700
1229
135
273
542
1177
1330
1487
424
2316
1276
1461
1366
797
172
290
381
735
266
2143
406
1103
2805
64
3913
1358
1287
249
72
68
703
914
606
977
766
453
204
945
158
271
1572
220
2794
1291
417
1440
1158
1586
687
1481
2461
202
217
2043
2545
463
358
82
188
43
1641
411
646
600
0
107
727
1027
915
250
157
2421
1413
723
732
1002
41
155
3801
55
988
939
6662
802
611
169
2739
1393
571
1555
127
358
1452
1724
503
294
288
861
479
228
3847
459
762
481
5322
169
324
1913
1245
1677
1306
739
522
680
2622
4371
1456
123
835
125
487
1143
180
444
1551
234
1286
1755
1621
1211
1981
8263
706
1139
162
166
6801
664
173
141
48
1595
1505
356
1217
818
8718
1
3123
1849
1769
557
4182
4315
1933
8328
2702
1664
392
182
275
5352
975
878
294
1347
41
312
588
814
1457
432
2348
5950
825
2456
4579
197
7
1837
2345
351
1335
1365
354
151
213
412
3199
165
42
563
340
258
9
588
464
612
336
1424
6130
5234
732
716
2459
95
781
1989
297
465
701
146
96
418
363
1548
844
357
1102
1
548
618
291
615
698
452
266
494
328
978
134
5
3747
211
692
2936
578
1423
3450
477
678
2819
625
304
1442
1896
136
589
1068
945
54159
238
986
678
84573
716
167
717
791
1938
423
1370
163
1637
1254
2891
359
306
1122
3171
163
1146
4083
1975
63
9015
301
6762
245
272
1106
6287
631
778
1509
511
92
4079
1725
1227
3124
16177
369
140
364
1711
1039
600
892
2523
1387
315
1358
139
2099
1064
1034
301
2087
139
31
131
386
2741
1628
4202
1181
605
237
2256
872
273
1949
0
559
195
2110
3147
1316
1003
551
2356
192
931
599
190
773
1628
4374
91
47
555
2760
1488
391
762
395
420
695
237
666
1264
303
362
256
765
406
125
523
807
304
0
3956
924
642
743
420
10125
817
5983
621
254
98
2
34
859
804
1360
1826
502
876
1986
5212
813
1561
293
631
1097
29
1523
938
2104
1118
9187
711
880
375
611
545
80
541
1707
630
461
177
328
1567
3290
643
1297
690
1453
1041
152
539
4000
528
645
609
814
27
381
774
3454
