distance
21929
6467
4864
5412
13026
9587
14805
2433
4151
18863
18729
20131
26008
14426
12532
1080
14247
2779
11092
533
1337
2994
5587
5537
77131
11111
4265
20086
12022
356
11321
4605
4638
6080
12394
16134
18618
77438
19651
6639
40490
5720
25092
765
13269
20476
6365
22394
3464
5868
37864
7972
14639
10652
1201
16656
21451
11939
9056
4441
13758
647
2335
31230
4738
16583
1138
6740
14403
13819
8388
4674
11240
7018
25470
5406
12874
13524
5040
729
110180
17285
9952
2645
17110
36818
1025
45050
45164
24048
2455
11912
1433
3415
8211
4284
3630
726
7487
4043
13652
8766
2170
29600
13419
6259
7122
13099
2665
1884
10125
4484
870
11851
814
12256
2132
34857
26751
4774
5905
16378
7839
13432
57459
6324
21065
17398
64316
4796
19103
12251
3635
4325
45715
15557
8041
1392
24509
25065
17029
9459
23613
2319
13989
238
14266
8724
1951
16341
8898
5438
12639
14481
4000
2136
13281
4083
41134
6223
676
8282
1514
15415
5653
49547
1477
17877
8427
6308
25345
1842
3240
45603
15904
9197
3570
2081
5207
6435
16579
8239
18453
21751
10327
1425
13996
388
6233
18280
11366
15582
8277
2565
7118
11344
14281
15343
2987
1956
14851
521
7920
40694
14614
23496
29338
8735
4255
2434
18641
1503
10932
17661
33439
13252
2244
2006
8374
2625
11627
8504
7635
25336
27042
8735
500
31612
6932
10696
4699
32270
3068
16794
818
12480
21050
6315
22693
14288
3104
9827
33583
3046
2247
7941
22519
614
30071
3614
4118
6254
13629
13631
21517
1552
23177
15467
5906
4715
27552
211
35089
11476
6961
1624
5571
4501
4308
15590
27467
6043
290
9711
4696
15802
2848
8231
25282
12567
14567
15881
8763
27076
4341
5251
12376
11938
15138
14103
21908
3203
5407
1439
5504
1090
3973
6865
5999
20327
4312
4180
4671
2053
5405
21852
2057
11163
3156
2540
2520
4705
13780
6113
3871
2753
9359
11288
2806
26228
12759
21366
1082
19871
20785
22655
9790
34841
16505
1750
12516
41149
103091
25670
5213
12946
2510
2911
10811
22760
5436
50272
8476
3680
4183
11565
11070
1900
7970
7741
18137
48818
1558
4929
33427
3399
11251
20567
1014
1637
99445
8954
8218
17233
19250
65
2214
4310
30072
3361
20726
5537
9496
8292
1714
22229
51654
28286
14926
73
67748
1011
14016
3543
6566
9345
13623
101
10480
2314
2428
11426
2660
7467
7867
55402
1810
7174
5033
23098
1836
17435
15308
4423
4469
48486
9143
9324
19014
8005
57
5027
1955
10353
8923
1940
5719
45739
8607
12696
12764
20990
24788
18243
23012
753
2746
4163
260
22222
21341
4471
13604
20528
20332
21361
18372
5882
13560
9161
678
3024
2299
6534
15763
68973
2744
4065
7299
2035
12581
33279
32497
7363
10830
12048
17580
2255
35639
16870
5690
26889
9084
3368
4786
9117
2325
3385
3763
1039
7846
17339
21754
20997
5098
34752
9099
5190
10674
3662
12197
49619
11097
14770
4438
2315
17219
49523
19899
3715
4169
61208
1859
995
7243
383
19699
5389
4618
927
4509
13319
8316
3140
4781
28311
5365
35342
16092
51
1045
6935
3899
1577
13041
13897
26667
1917
10276
913
11568
971
8387
11319
17597
3314
2923
4592
5567
11775
13378
8599
1400
10495
3043
16416
27006
9588
388
4646
17251
9214
27477
2036
8831
13884
23973
3781
7346
36512
27048
14075
1830
15390
3548
10391
1907
2898
90434
21148
9906
10438
2726
12265
8438
11635
20723
2732
371
2863
18404
10743
3633
25509
10290
11901
3808
4012
19615
968
13235
5063
7254
12903
10472
530
815
28061
65226
695
3006
4931
2775
25123
7465
10999
2189
39493
2860
153
21967
4492
16640
6878
1742
6220
1142
10195
5366
2068
3445
17434
12326
57020
3748
31685
11413
22903
5742
1823
35349
892
3262
186656
4053
4912
15268
2204
4912
2484
11148
4190
5811
2719
9802
14544
25226
25361
2605
9881
9682
4865
14102
31768
2299
2504
5468
18121
8063
46138
10876
212
4563
5440
7685
1373
35502
6456
9777
16053
22070
10935
1028
958
1390
8767
19538
4149
10046
18576
4501
1157
10510
2469
10870
20071
2182
20779
6347
7473
7552
11819
23333
5433
9794
3009
1409
951
2466
849
1559
34562
15807
9296
4961
14360
13188
4275
8717
6159
4180
3118
85618
2758
210
34761
12153
26366
13051
6679
12879
5675
13660
12548
5043
463
12384
47358
1784
29642
5290
13618
5441
17187
2175
11844
8235
395
2414
2509
7047
13025
36131
5265
2588
3326
26644
24579
12408
7367
7146
11961
7609
7530
9735
24021
20648
5582
6674
32747
25464
4357
1142
11658
15136
51688
6992
1648
20154
4666
19512
4564
7937
21199
3566
12002
17087
2078
3878
84
9889
11522
2320
14210
779
11671
7194
1677
18042
9633
11851
9730
426
25879
27133
32179
1346
6697
12284
9647
868
234303
4899
76942
1916
38331
8074
28019
1882
827
9315
12785
4045
679
2947
155
16901
20002
7090
80801
7276
17934
4045
11219
10328
7640
4257
5061
3539
7559
3763
27249
8383
20847
2179
16715
8456
1385
30540
16567
1518
19870
18241
21519
6618
7540
82882
16039
18426
1781
2550
10423
3323
8989
24124
12032
6444
18272
9058
1182
51501
7405
1477
902
133
4358
37645
498
1982
4595
2799
904
12651
8994
16109
18168
9207
4446
8064
3009
45154
312
14116
1237
7466
21172
4110
6132
2500
9262
10505
8700
2141
15209
26089
11347
18329
17278
4485
12854
2835
26292
6850
10663
18405
5257
12333
5209
1552
30626
46533
4595
458
14265
24397
1578
675
23563
3760
26331
2683
15414
359
51645
2546
1977
12739
11721
7268
3011
40317
18753
9341
24348
30953
16498
17444
4250
20956
4967
5870
29417
31226
3125
11665
1556
3568
186
6204
17198
6230
5281
7949
33027
240
21851
2989
20596
4306
10267
27124
3915
19194
17634
2969
3587
9086
1991
597
202
7044
13281
25615
35427
2391
33412
3396
6307
1243
12026
6321
22332
7107
6341
3479
24103
11115
2347
73107
9327
5347
64439
9330
3173
19517
10838
2677
13724
8775
19575
7721
2645
4210
6082
8693
1009
9477
29074
2282
9130
4615
13280
24723
4527
28357
2070
7711
16133
44050
22736
13416
10188
6509
198
21424
